id,x,y,deg
121_104,s6.436170781442877908418155,s5.473539019547524475672873,s254
121_105,s-10.13867523087093691636085,s0.6804690883567112713592468,s248
121_106,s14.20235782600751445192700,s-2.279751164245123692259075,s106
121_107,s13.94284265752485722777987,s4.347773163557755565430951,s300
121_108,s6.917802029728108703654499,s-3.378428992749686710778124,s243
121_109,s6.309280750502927109790718,s4.853096227012944158252239,s47
121_110,s-4.285713030895193211000648,s-13.63983012274471077335259,s257
121_111,s-8.794585202555188087336636,s6.255855568577458841392215,s13
121_112,s-1.190004566443258249286430,s-0.2738249599835345313159074,s75
121_113,s1.542152524133058187107148,s-10.60464863910561495591312,s22
121_114,s6.820814416037234172163207,s-4.392997833455458134288561,s10
121_115,s7.507693303188243278030455,s-5.338531816427625783464535,s37
121_116,s0.2176000490530309028347484,s-1.546819091367818921334276,s107
121_117,s-10.51209252650428777053903,s6.649928063366787770599455,s78
121_118,s0.7274961964450538127319179,s-1.616155067682568277154589,s275
121_119,s4.733306926883299762739975,s6.224485872829914235790371,s18
121_120,s-9.727800057087929760935021,s3.576250207421034353616473,s71
122_0,s0,s0,s0
122_1,s1.218998878635183802376929,s1.527346819531020624682860,s123
122_2,s-9.082058251056161404324643,s-1.971171142650927909922842,s23
122_3,s-0.2426554257818205363739228,s0.9509563734606938621707339,s15
122_4,s-0.7286550943374148769926535,s-1.634581851654122966466254,s312
122_5,s0.133282535546759117739412658920628018677234649658203125,s-0.95592206086466291470316036793519742786884307861328125,s216
122_6,s-0.716217114778395558261081532691605389118194580078125,s-0.927614699980602974704879670753143727779388427734375,s100
122_7,s-1.442839509843359426660703,s-0.3656793997514583977048730,s163
122_8,s1.583372932408873556830997,s0.3147016438090542989058917,s357
122_9,s0.2778565093379071482271314,s-0.2995516515876456200423439,s256
122_10,s2.053175791949163997429650407866574823856353759765625,s-0.4782005681627936599653594385017640888690948486328125,s225
122_11,s-0.06266313682155255637695747,s-2.116416147905461724032517,s311
122_12,s-1.614473657939601569655252,s-2.494427790824887525289455,s43
122_13,s-7.814846017363446120142234,s-2.464283726700821756418204,s179
122_14,s0.6467829814002116206594906,s2.275802352508578700607257,s170
122_15,s2.780897322688832051795770894386805593967437744140625,s-0.7073512668612502718445966820581816136837005615234375,s275
122_16,s2.001957205503547547464915,s-1.072808725835544818583145,s78
122_17,s1.696765095597595168763760,s2.131472834177503494768047,s229
122_18,s-1.411507852978571064817003,s0.8695306658206140432154635,s146
122_19,s0.63310783732897757403179639368318021297454833984375,s0.26255737208121965320373192298575304448604583740234375,s225
122_20,s-0.2340796545543008116974088,s-2.715406913492765514361871,s134
122_21,s-1.324669342437176492582873,s0.1529293663535169628397981,s273
122_22,s0.2356394757630320170582748,s-9.544907618779533232944432,s172
122_23,s1.978932021894844822673676,s-1.661855390477027044626723,s321
122_24,s3.711460393939304964507076,s-0.1974025908511060356520517,s39
122_25,s-5.278073535660052134632638,s6.870262266928805830468184,s222
122_26,s2.324662493213836444994058183510787785053253173828125,s0.6045034247739378141517363474122248589992523193359375,s341
122_27,s-0.6719265108987948226931808,s1.290988387541482318443542,s75
122_28,s1.438192962071526886935757,s-1.968937909854789336527858,s152
122_29,s-0.7700875933852316668204453,s1.974941931217119917008063,s68
122_30,s2.042683813616231316978578,s-0.04018463579389934536845175,s104
122_31,s0.7841862683321581817263981,s-7.730572275093319407901493,s94
122_32,s-1.758115979249994464961303,s2.742422411299516370880580,s281
122_33,s8.551628643063380535299656,s-1.797194043357700245916453,s15
122_34,s2.398182387268779060252033,s-8.987219411924897472659925,s268
122_35,s2.800866376254678574708735,s0.6981625203674093199657228,s284
122_36,s-7.138091334891574515214563,s4.621200165256529956460396,s74
122_37,s0.4222285111868031726861661,s-2.592386608415726257509392,s311
122_38,s-0.51152290463260374764331572805531322956085205078125,s-0.365308291545171359704369251630851067602634429931640625,s218
122_39,s-2.984876411571799392774551,s-1.329186877999620791657165,s18
122_40,s8.091144935662837600620635,s-2.226689207692425672563408,s200
122_41,s2.881852846829824649210749,s-1.645399196046393072300103,s298
122_42,s9.650736201031221072818565,s-1.459585458167610039215134,s82
122_43,s9.016912077596138948287763,s-2.171501747053808765997028,s144
122_44,s-8.917072792364729799663437,s-2.990071398060212326530660,s294
122_45,s-7.086175040731483229516918,s-2.597963798199188495061106,s16
122_46,s2.793375213202802520573443,s-0.1465517627976963416225332,s28
122_47,s10.35787835990306566744112,s-1.112616343943182683692839,s149
122_48,s-10.22401744077709804039977,s-1.883249192306108640848627,s218
122_49,s1.180967953502644211816186,s3.223589696300111384630327,s129
122_50,s0.04406200901619616860926953,s1.858679376106454908534893,s38
122_51,s8.428572266166815055155048,s-4.014920891140976595343194,s364
122_52,s-3.093280277965420427613297,s10.17815258258819011150109,s311
122_53,s-7.692197583706552991428263,s-9.504924324688632918806122,s46
122_54,s2.390275925238778518752692,s-8.014283742203287617955619,s325
122_55,s-0.4104748473438849373437494,s-9.078881337222650962925918,s7
122_56,s-7.206838117628040532060275,s-9.153080613833107237096131,s219
122_57,s5.187840012178311754897919,s6.721097341940078826599824,s287
122_58,s-1.423171291322960597264258,s8.979741599340082656814655,s49
122_59,s-1.985131667374719435098518,s-1.378749945867340606208557,s260
122_60,s4.344263957828498556867914,s8.199772587255510461479168,s305
122_61,s-0.4745301006315109093591787,s8.910545397229882209899632,s119
122_62,s-9.631101564653801603427266,s-1.484169408756035035690246,s62
122_63,s-1.923070644999602400466304,s-0.5440820714584948189496138,s69
122_64,s-0.9471479568467064402703668,s9.405897760932224654917277,s288
122_65,s12.12699732456427388453680,s8.118520321637740844167293,s25
122_66,s3.320286754005931241506833,s9.394632981642405469835388,s172
122_67,s0.5036339283993797114047375,s-8.933592198664419531395353,s237
122_68,s-9.530231406985475555923565,s-3.281938868870493545767951,s211
122_69,s9.398585487354338887690253,s-0.1385778680316508693071147,s305
122_70,s9.459785262188120810722403,s-0.7808643617568549154250858,s130
122_71,s2.024822398206364809647439,s-7.324170017466701640418416,s121
122_72,s9.380286855259818046769671,s-10.91410133792990438256210,s59
122_73,s5.719424983827458758289808,s8.564447075523351426040893,s193
122_74,s9.929127583839160969825240,s-2.067823139294740542037942,s251
122_75,s3.425019805735195169149598,s7.912661388136787511508875,s42
122_76,s2.816775340712454736569193,s2.024689782725835204835185,s207
122_77,s-7.660074039321047884021354,s5.547604749462543186067088,s131
122_78,s-7.363992634018443866894543,s-3.550879306505017594431956,s360
122_79,s3.894429997664021975492532,s-2.743378801429933178113175,s287
122_80,s9.575696669491891008241246,s-2.984569583363259434594105,s345
122_81,s5.998088358310099288406292,s7.225615916145524706554193,s32
122_82,s-5.761072689343792990745996,s4.955031280453030255450653,s46
122_83,s0.868728183729579495064854199881665408611297607421875,s-1.13086023783603639714101518620736896991729736328125,s221
122_84,s-8.405762568820338752340059,s-3.506238402450493854556335,s348
122_85,s-1.043451215970017699474772,s-8.862731147686966449300572,s125
122_86,s0.2429533609515384939836481,s-8.377130387855627358106857,s162
122_87,s1.705671012025769796727896,s-9.202711213314168914312329,s37
122_88,s-6.655727414988521162264590,s4.306969691347232592759652,s160
122_89,s-8.671248616465679404097243,s-2.321309142124426891373724,s353
122_90,s3.882665015959865692854458,s7.595175645773185095499524,s286
122_91,s-2.993927027201954910520799,s9.394371756572055973295862,s158
122_92,s-0.6739017703838409700800582,s0.5483962629490216622585308,s41
122_93,s0.4449567285233602727950730,s2.709178670544521820573447,s54
122_94,s0.9601733268954340816403466,s0.7719716565795364153837466,s93
122_95,s-6.555515748016543508061572,s5.095027845815087594316674,s213
122_96,s1.708232475869630805076493,s8.335315068261292936052656,s9
122_97,s1.878392040592498747793305,s-8.053962379173923810671277,s211
122_98,s-9.217325020503183634346112,s-2.767521057910509479048355,s45
122_99,s-8.269156700428844575766207,s-1.937083879620591735787327,s256
122_100,s-8.727729673797189322015378,s5.362706510563754674220105,s220
122_101,s1.257187474484697860960258,s2.555218189198142240015772,s263
122_102,s10.09088022403055022804819,s0.6990818171697825607335817,s82
122_103,s3.292993920246286003450375,s7.069732403071573634267821,s336
122_104,s3.865185108178079975704832,s8.408158703984988695950830,s339
122_105,s-10.64887405547297877239644,s-2.629235391071078852247982,s240
122_106,s-4.251944436484875900622571,s10.28029156425739617727877,s216
122_107,s5.936912116652543661143860,s5.926686024167111155325216,s316
122_108,s-3.043327274980417120282871,s-3.329190402180741352455851,s75
122_109,s0.8784199693922923810052158,s-8.422778971672528328107355,s289
122_110,s4.908095667757069455357232,s7.308772928342297553472307,s317
122_111,s6.266384468074010752509928,s7.104245548470110055427895,s215
122_112,s9.882236441018319716977916,s-0.5892948903853209852155003,s270
122_113,s1.988433065609446048771503,s1.296490203342157560006953,s292
122_114,s4.539122932034203495091361,s6.810141188968583531027079,s229
122_115,s-1.256624488672691990209795,s-2.264385923896968438873144,s339
122_116,s-6.311318921929483544142060,s-2.650174672340663381553404,s136
122_117,s-6.782580078847905834249499,s5.691091206700755019548544,s276
122_118,s0.1567150292892288791779531,s16.20091330691520438520706,s165
122_119,s-6.046376582621156202390633,s6.570118263626195165283405,s151
122_120,s7.698492601502413012625088,s-9.829390201506547658505397,s217
122_121,s-6.132066885609097395964938,s3.408567128822748246164131,s359
123_0,s0,s0,s0
123_1,s0.2404528899727054443505314,s1.576081416670392705559056,s244
123_2,s-0.4870680198648042816267357,s-1.350641771372801380572681,s242
123_3,s-0.6032956393869148836728300011600367724895477294921875,s-0.252823579533392572837868783608428202569484710693359375,s82
123_4,s1.003079790043576280389459,s-0.7785731351146778500549317,s199
123_5,s-0.5043533994844611179075855,s0.7896100633371629407301559,s76
123_6,s-1.791489840092299390406083,s1.084540810260184673374795,s159
123_7,s0.61633659977619059677778068362385965883731842041015625,s0.133527992431457132038730151180061511695384979248046875,s271
123_8,s-8.340329230584237030221573,s-1.355569376806010379460377,s101
123_9,s-0.2335693751080928845520468,s3.401526389828311652818726,s358
123_10,s-1.030618969681468995169826,s-1.768045146720114063620955,s32
123_11,s2.120390366404333065686316,s-0.9740043340904801921764644,s221
123_12,s1.281467225000001072636457,s1.259378818418302778403550,s161
123_13,s0.6161265124384472935403778,s-1.618721129787253049103768,s197
123_14,s1.650130832359014323995617,s0.6021269339017854271833845,s194
123_15,s3.812194962907290710779628,s9.605397871373016388790027,s86
123_16,s-1.403347400010420069349502,s2.218230235134953929818090,s115
123_17,s-1.187309280430346447587908,s0.1959471991047199712632221,s23
123_18,s1.083781544056591827906999,s-2.405774225537208543812540,s194
123_19,s-0.3495291690735012335444765,s-0.6521723848377695698097511,s276
123_20,s6.417268683593223509847859,s3.036692519574594385789457,s128
123_21,s1.159237402787292217642978,s-1.904545590810664813102847,s317
123_22,s1.904636708742195122523455,s-0.4616291523354358276171050,s135
123_23,s-7.058975515375166952247721,s-1.296522575228703539219205,s106
123_24,s0.2258517533300741231272468212409876286983489990234375,s1.045533613973371966920922204735688865184783935546875,s219
123_25,s-2.346405484438358845372675,s3.103404109431179475064866,s358
123_26,s-0.2808629198769538037883109,s-1.971443531378258062769504,s160
123_27,s-1.542121022995262241694903,s1.519496136434220157074293,s83
123_28,s-7.586101476068484394076065,s3.654673324710134693291130,s351
123_29,s-1.597278852432600676491959,s3.209371431854110848225226,s193
123_30,s-6.533468526695435305007285,s-2.370099641693846490714259,s136
123_31,s-3.323197049635525076715511,s-7.585635425953610854604703,s143
123_32,s0.6389605144642605816240888,s3.282754755033936905350700,s65
123_33,s1.704656220122462456645352,s1.367644890437360177815052,s317
123_34,s-1.107788818865231728061361,s4.398973708691225920075496,s332
123_35,s-0.5088708161267117835446783,s2.301503201843896156270075,s220
123_36,s6.986181650642226671071857,s0.9801833778143169669319623,s147
123_37,s7.479858795170231111626436,s1.099262725289017375573940,s239
123_38,s-0.2588782892090007448082645,s2.936272524290624547083084,s52
123_39,s6.495735571710172988856012,s2.019533598916440436665809,s144
123_40,s6.922487434443646447945753,s2.373943145055864845094363,s306
123_41,s0.3720769099692297909864891,s-2.521372589621606956009070,s177
123_42,s-11.01106387087428993554194,s-9.586427824798935969780044,s273
123_43,s-1.241512372075709635943497,s3.586872020987504322553363,s323
123_44,s8.885170080065585992978860,s1.546995961047478607142125,s259
123_45,s8.386798125972465576399850,s1.858233588287003502925731,s12
123_46,s6.581186628432086758999643,s-8.672133307113477948546709,s267
123_47,s-7.904136336222490538672147,s7.624745535195767587310911,s28
123_48,s-4.025148520585253610060139,s-8.537703407176877937190264,s273
123_49,s-0.06553917679842358179342909,s-2.802363920908365224615721,s119
123_50,s6.924701573797063628508581,s-7.181455359558343229386956,s331
123_51,s-1.1350079440408553654862089388188906013965606689453125,s-0.6590964747128558176569868010119535028934478759765625,s240
123_52,s5.801428124747017116107085,s-9.294588593136533375901877,s55
123_53,s-0.6686136277985049725103304,s1.497474243155416936262858,s247
123_54,s0.09772999514044722335626150,s4.324425677503203530038789,s67
123_55,s6.810365781147892309810297,s3.859220484647962690072377,s180
123_56,s2.953589929569885983123671,s-1.855801975904687597766773,s317
123_57,s3.188324706547978070608764,s10.55463627434134114835285,s219
123_58,s6.240250155387682698404639,s-6.836527066086533009625637,s187
123_59,s-2.941488958127924938784625,s-8.785830902647386232706682,s14
123_60,s-7.432130301477996588144227,s-2.311641774175795666090849,s151
123_61,s-0.8719648540243422063511498,s2.677431397604468835474401,s16
123_62,s7.138803228841374103053051,s1.702373127440558915612901,s248
123_63,s-9.894406607511285978162615,s-9.428647005680118453954675,s165
123_64,s-7.353931202197249231145016,s7.137236742249915680269544,s254
123_65,s-3.301315780773338004819294,s-9.377687453619070377663913,s40
123_66,s2.411468817342952809107403,s-1.961908150762793533183892,s159
123_67,s2.448242250049861318261790,s-3.566459822259920947606916,s31
123_68,s8.108825641724535134013951,s0.007770822953616945971688477,s351
123_69,s-2.079731349086015715355026,s-0.5349730388183179391470291,s304
123_70,s-8.815408809913280491210587,s4.692121361367759535543343,s77
123_71,s-8.073523715556024365341826,s-2.376198142428593937380832,s156
123_72,s8.091123925531469994465451,s-6.062465391431860084470174,s172
123_73,s-1.215758588376819327760147,s-6.588147366851808661367129,s282
123_74,s4.245810056535664775423378,s9.874797033497444807489948,s341
123_75,s7.444193227192554954130267,s3.309441106817380101601246,s231
123_76,s3.530724660723884855695331,s8.907119422526358493152899,s65
123_77,s4.028286081163511582123315,s9.287894680274449248080782,s206
123_78,s-8.087929983136540303123584,s-4.168333532890258055769730,s41
123_79,s9.974217675643093961729277,s8.444826309110518777756304,s225
123_80,s-8.985245942976084512245070,s5.607374607908526835745034,s238
123_81,s-7.258944629304072526654323,s-3.437955415951745030689324,s360
123_82,s6.384181317786010778636552,s-9.006395884409735168654733,s148
123_83,s-7.640640594467844708137516,s5.984067782217878814221559,s278
123_84,s-6.025145266184903012490758,s-1.887892446381422433682173,s183
123_85,s-8.541525560317503864768418,s-2.195598964291301229828646,s36
123_86,s8.832764606396753301331691,s2.720445711426410950739553,s85
123_87,s-8.598023157323847719124555,s-3.339524387233749100345471,s79
123_88,s-1.161263693598582807942065,s5.557199999684336144678553,s324
123_89,s-7.720336670128843628568837,s5.305707406185984995744542,s28
123_90,s0.1441445320852471623229720,s5.025260045735259188670607,s87
123_91,s7.828028004276725210219823,s2.436097762518190129599204,s146
123_92,s-1.593624281081615724764422,s-2.426233380779370729651844,s254
123_93,s2.934018902963981642595392,s-2.546028473409909194564993,s171
123_94,s7.577703915195104601015828,s-7.594973805040166294454130,s168
123_95,s-1.617683081564821323539149,s4.338535514258155714739651,s144
123_96,s-7.862422443440599983954797,s6.512601106494166854077309,s50
123_97,s6.302403689649975757069988,s-8.209298936839421967359697,s139
123_98,s2.251826215471585165839309,s9.440031478401049613857766,s295
123_99,s8.271156503002875054475496,s-7.335528607518529122834271,s80
123_100,s-2.999348202249579546825598,s11.68591096156570102032601,s136
123_101,s-7.458576355028098622129696,s4.825191004404101926053560,s310
123_102,s0.05271945168380157489829156,s2.287919958011958000698715,s301
123_103,s6.681594055461263774453593,s-7.704716912395238440081079,s222
123_104,s-8.593071794311470414790000,s6.237143242043415886088909,s196
123_105,s-8.177213883310360802159071,s-3.398534260583148583663438,s297
123_106,s2.156701810332043001139368,s-4.245795505007546821740760,s284
123_107,s-1.326827270383916118536710,s-8.530961433900496715398986,s111
123_108,s0.2226986232627795464500409,s-1.230924471696373461576668,s327
123_109,s1.630068044963130010488461,s-3.760010663008929478190455,s60
123_110,s-2.590445112181098324954931,s-8.243281177590383285158638,s273
123_111,s-10.17201448668775131192743,s-8.906841735440038494708848,s349
123_112,s-1.566252396037989380594978,s-9.172488671352329675512392,s66
123_113,s-2.345471520688382965902364,s12.86545998063823298754317,s63
123_114,s-7.883582737694488140611782,s4.451309734009342475302696,s83
123_115,s-6.823714084028029591699749,s5.666487203817916026848955,s95
123_116,s8.503622320686192933257563,s1.079954842823557209334495,s247
123_117,s-0.8464734129046714156130453,s-7.315521831848021724886698,s137
123_118,s-2.339232182209697767562989,s-7.367374517682985041178156,s118
123_119,s-1.035084574920466980729739,s6.838726360945358567246244,s157
123_120,s1.003459019667252545560121,s1.809537035959941423529651,s359
123_121,s-7.994942805186778161941063,s-1.727576179792846222671443,s257
123_122,s1.708060187723465891962426,s-2.699280027447252996997129,s359
124_0,s0.1866926171321166560979066,s-0.3194123489033555696181566,s0
124_1,s1.747037215602244779322216,s2.015943196056915777403252,s154
124_2,s0.6062812724862685631599390,s0.06442333419213218739796111,s332
124_3,s1.687876849906922605004667,s1.026651776410788613480563,s129
124_4,s-0.04304305973520879124993854247804847545921802520751953125,s-0.8291535778502312492577175362384878098964691162109375,s38
124_5,s-0.6978718774741426156271729,s-0.9247164227387558443904680,s228
124_6,s-1.980438514905767610763121,s2.265051704817626035404210,s194
124_7,s-1.172999283555598817180288,s0.9874037550081656905084930,s63
124_8,s-1.436686667351269083847675,s-0.6587611499351071729646545,s122
124_9,s1.1108457307037979955310902369092218577861785888671875,s0.09997402196970706089729219456785358488559722900390625,s282
124_10,s0.9243261069806374269353100,s1.945795740425363275216687,s307
124_11,s0.07301166274683457135807880,s-1.810652781949099787706103,s195
124_12,s0.3282955687179156308713732,s1.318440117311711706760136,s228
124_13,s-2.043824088958502857571453,s-1.593488289846711314368122,s211
124_14,s2.990723979301959573051661,s4.116300992858134262172843,s141
124_15,s2.417361731514726219671729,s1.540831625658809780898828,s13
124_16,s-0.8595341150844466038272174,s0.3614315876610159350423856,s221
124_17,s1.5183175052492872136866708387969993054866790771484375,s-0.376323322989590758336220233104540966451168060302734375,s115
124_18,s8.650152208417894360292788,s8.853658269558237850840872,s246
124_19,s3.329015868000923462216578,s5.448725549073821360079873,s355
124_20,s3.813648962420054591704321,s4.370787364102296308071560,s320
124_21,s1.146330759065570109589416,s-2.092633736996827004128718,s44
124_22,s-7.469569443144911193716018,s-0.1703356187030277205107791,s229
124_23,s0.7379339975796614797820538,s2.886976927798438518485425,s169
124_24,s2.346902003387205323803321,s-0.005787665698468127950526807,s323
124_25,s-0.5632506836104911804308241,s-8.076599763747905214722465,s244
124_26,s-2.921722281044987268305845,s-1.723088189378633214299263,s88
124_27,s-0.1138566343633220095954428,s0.8168981462340229038332498,s262
124_28,s-5.784747171213157335405846,s-0.04621946743815137648159220,s285
124_29,s6.616117066245509294869498,s-5.300280774111665711700869,s205
124_30,s-5.709999900640217516782637,s-1.134458321300817570942421,s289
124_31,s-0.3391812581306073992593041,s-2.656700968755390076386780,s94
124_32,s0.4983275406773737710441896,s-0.9619401454056147049431758,s163
124_33,s-4.801225557358626036541515,s-1.541184574109219329596244,s348
124_34,s1.089817989111585682521222,s1.209646499764839511215087,s338
124_35,s-5.681208038340860029535852,s8.159788258143850350756486,s90
124_36,s-1.710453902300887334131386,s-0.06743621899133715215379775,s129
124_37,s-3.666950928989189492646085,s-2.285449814507904623371582,s245
124_38,s9.458207926338855771331016,s6.828538646356948051130421,s357
124_39,s-1.19853434818600401712274106102995574474334716796875,s-0.22706830744580897007978137480677105486392974853515625,s228
124_40,s0.04896925025095648148151922,s9.096439670875357777843219,s358
124_41,s-1.441785097047618962456951,s10.51429499059661141374157,s213
124_42,s12.48474823602517639296872,s-1.317753078647558334646204,s321
124_43,s13.79792723222595033499840,s-6.866364202159931914848376,s118
124_44,s12.07361556997575096055603,s-0.1903503520808463057856219,s249
124_45,s2.063846450635183162047870,s1.174047913662739639484300,s231
124_46,s-0.4175008654730477733463267,s-1.722087481039342005129100,s51
124_47,s2.076732743064600830718013,s2.574844971340160625083992,s276
124_48,s-3.651182801161273680512487,s-1.391969249745369230364389,s16
124_49,s-6.758387822267822087063394,s-1.825075322622429807887730,s63
124_50,s4.886790204915838660426620,s0.8759095170737671437466432,s215
124_51,s2.117373195438992578010229,s-0.7160134437073404217732886,s19
124_52,s-8.206605429208488053371974,s2.712355850678709789946566,s291
124_53,s-7.131556088284552043232710,s7.530063849854454080534617,s73
124_54,s2.698647926083784329143178,s1.985524866909224084299268,s318
124_55,s-2.730896795047415547344483,s-2.314059042219268627627038,s220
124_56,s-7.121812996897105070559510,s9.153264081464481680475153,s87
124_57,s-0.8099197282116833975992842,s11.13955988904615754080118,s72
124_58,s-1.213164283136663329498716,s-8.970152340407302247668464,s156
124_59,s6.661360891692995214383165,s-7.376328367928334142633595,s284
124_60,s9.248216356139677692127513,s7.653975426075037968333404,s358
124_61,s4.827132397133185827929613,s2.792443138891400680745570,s45
124_62,s3.448158567437131907795767,s3.618611828297467934711928,s166
124_63,s-1.075518017995567121580792,s-2.396480813417598415560050,s6
124_64,s-0.9756965010022564492586648,s-7.691487995194547719335353,s276
124_65,s6.770728786399873105894545,s-3.619847979856155015254693,s256
124_66,s6.035965299360963607147590,s-6.705779796376565779492119,s185
124_67,s5.486751536673472984251278,s-6.516684851294127573534397,s354
124_68,s6.278318836641349279248382,s-4.326298996452875824519912,s75
124_69,s-3.544003344664590242005243,s-0.4605383513284785068631066,s87
124_70,s-7.153853064479293588640019,s8.280991014666241135933066,s304
124_71,s-1.472885121451883355669920,s-8.165409255373615372841644,s147
124_72,s-9.634165170613133736751692,s-7.532450170623177065909461,s307
124_73,s4.755232919042359366820771,s3.609873720128182823644637,s44
124_74,s-8.291866822433648948065254,s0.7899951640291775442105638,s237
124_75,s-7.494002986484699181668479,s1.557669214671738799893317,s133
124_76,s-8.290160865387361188716398,s1.420937413102646179607902,s335
124_77,s-0.05920517941875312953325951,s10.66351230703290318968524,s157
124_78,s6.201310224440223450859122,s-4.975965927760443763966382,s311
124_79,s-0.2463371114670145668734697,s12.06574218966763733639630,s220
124_80,s5.527831555185967832288797,s-5.514596224393423486154209,s345
124_81,s1.135221083737532232933731,s3.451154717455269818615626,s216
124_82,s-2.515342714151538497380222,s-0.9496317622039367051245402,s235
124_83,s-8.908936887994906336785128,s-7.569013146549839177699982,s254
124_84,s0.5627351933278348736916507,s-9.783356164100898783031467,s177
124_85,s-6.368171477693902082090061,s-0.2164289146442339162312866,s83
124_86,s4.122619420620854450987293,s-6.388725244005894457824389,s281
124_87,s-0.03807422278436421725356101,s-9.186995251741724419214386,s342
124_88,s-7.827089374691268908873498,s8.273210384877751163990034,s318
124_89,s-5.223421539532629109814365,s-2.176170849212554159191058,s287
124_90,s-9.935434077015518290754152,s-6.585201590710962782360126,s33
124_91,s-1.598814587676903441887388,s-7.641271287678726778502814,s328
124_92,s-2.038368943669323047479525,s-9.601466593879204626527102,s156
124_93,s-2.271237119756881236987135,s-9.097353902292640712851091,s291
124_94,s-13.98652963295018669676039,s1.628773068546480518037356,s178
124_95,s-7.881025574034560785344205,s0.01025961506090205047070360,s124
124_96,s3.185286241333682578924513,s-0.3473957770468143330111488,s106
124_97,s6.329590098632153273051914,s-5.744688743660224717994812,s136
124_98,s11.32469092969610424681550,s0.03601099024007990354045994,s312
124_99,s1.087840880459273944919074,s11.70005194200339002953693,s116
124_100,s-10.02135035668295244201676,s-7.608609980711160278299409,s60
124_101,s3.930756097223555560471464,s5.186160190155188531857533,s347
124_102,s3.224019837584094064220075,s1.535951972491265901665791,s135
124_103,s-5.712931336558301771699764,s-2.716511185021739424594323,s62
124_104,s1.1368068621462190659343605148023925721645355224609375,s-0.96660111842547713489892657889868132770061492919921875,s213
124_105,s7.498310370295267123993965,s-6.680745492003557184281652,s301
124_106,s-5.397896506720547330632210,s-0.5609511204734390701909241,s108
124_107,s-2.312724825919810763691364,s-7.957433737988087663756120,s165
124_108,s-6.776858072373145941424967,s-1.054302973714613763170366,s91
124_109,s-1.027152126028426773474145,s-8.308634238860547591501437,s199
124_110,s10.55288847226648518695668,s0.7357239521555465761037951,s240
124_111,s4.257154749102903024821078,s2.715039588703389551727075,s114
124_112,s4.090944637587369439590823,s3.364223282247142038370314,s16
124_113,s2.362451587800322223842376,s4.597961552247493890316353,s287
124_114,s-0.6854222901602063933168552,s10.58290555031972709348898,s157
124_115,s-1.106836826157290237446218,s-10.01846569259153097927740,s120
124_116,s7.280073110576216120076732,s-6.253180073140667684372662,s106
124_117,s2.397631424956739285697660,s6.011598066205065371558903,s74
124_118,s-0.8157111748928783934164955,s9.379873780743436542661761,s71
124_119,s-4.552490626405100963868586,s8.122813332545027516923274,s61
124_120,s7.530520305062936576266653,s-4.771674003672440029719114,s88
124_121,s5.774110292337546739005472,s-7.263808794579589757367533,s136
124_122,s3.639218955835019682007457,s-13.34753999837702939657015,s219
124_123,s-0.9867133547063816623179389,s-9.553903747858057744768442,s283
125_0,s-0.02952331654150410281123307,s0.2063672183416470629069295,s1
125_1,s0.7026135014567283926245622,s-0.6652762139500632068700448,s35
125_2,s-0.5804304172825531654700271,s-0.03552063521799575691872960,s13
125_3,s-1.056086648518953702291512,s1.793632915255095161555232,s344
125_4,s-2.561173199151287863464809,s-2.445441041297039569402117,s168
125_5,s7.357645111099514353709266,s-3.664417836590771078257577,s175
125_6,s0.6486779324619741243784787,s0.7077635741618932777724504,s349
125_7,s1.201540502232782678393442,s-0.6437718898373649828448250,s359
125_8,s0.9024568953315760255762259,s5.972952268747058757192292,s71
125_9,s2.574850963617185718723679,s3.695579237275017858710413,s80
125_10,s1.590160629604659791799803,s6.746504287090900393863978,s14
125_11,s-1.748158819025523780243958,s0.7291535723720190542707087,s244
125_12,s-0.71743625165715041447356270509772002696990966796875,s-0.99197336993289775275428610257222317159175872802734375,s341
125_13,s0.3184325146165039727153001,s1.096756864359626916505252,s14
125_14,s-1.4680647070878032334206864106818102300167083740234375,s-3.339615945651033701579990520258434116840362548828125,s172
125_15,s-1.987148033900708942595115,s0.1015613511451138734065225,s130
125_16,s-0.7566068906140412941851991,s-1.945994253208146257394517,s47
125_17,s-2.053128142718386686671472,s-2.760605458239323295455137,s262
125_18,s5.072401610620154563694936,s-10.27623362475100579204335,s30
125_19,s1.161756496400204584362736,s0.6480197807823887060085788,s323
125_20,s0.69780229247130787229025372653268277645111083984375,s0.10019815395609356356576569169192225672304630279541015625,s33
125_21,s-2.711012985514051870650221,s-6.972377540229749239009128,s350
125_22,s-8.091904294267161797116207,s-6.241541709718632584269482,s81
125_23,s0.4867317273018240131321477,s-1.954690839585907812143983,s304
125_24,s-1.108086792304408874088039738126099109649658203125,s-1.182155622884221823909456361434422433376312255859375,s38
125_25,s-2.022378605142012730766509776003658771514892578125,s-0.548964156181110940480039062094874680042266845703125,s124
125_26,s-1.1742583363494636383705937987542711198329925537109375,s-0.19388116213701500623045603788341395556926727294921875,s53
125_27,s7.656737057885413847866869,s7.914759021567380866540861,s251
125_28,s-0.2611160320601200457435453,s-3.294560007171369986345155,s37
125_29,s1.280193311709585425595126,s3.118886065722277584066902,s162
125_30,s-7.383489441790977086260695,s3.895273012392185596475257,s132
125_31,s-1.769874871933076132535234137321822345256805419921875,s3.0932380135563022349742823280394077301025390625,s232
125_32,s8.032781045237127846847525,s-3.151564213446259588025101,s31
