id,x,y,deg
130_119,s4.2500695764353775274457802879624068737030029296875,s-1.1720428598711034595680757774971425533294677734375,s250
130_120,s2.3127805510085028828370923292823135852813720703125,s-12.159529106446409940645025926642119884490966796875,s116
130_121,s2.940085860617060564692337720771320164203643798828125,s6.9241231032022003688553013489581644535064697265625,s250
130_122,s-0.335392380115499211257201750413514673709869384765625,s7.55148287298158749081267160363495349884033203125,s35
130_123,s-3.761567404585733687127913071890361607074737548828125,s5.93339610761397029392583135631866753101348876953125,s212
130_124,s5.26232672511317023378296653390862047672271728515625,s-6.1660584807992382394559172098524868488311767578125,s175
130_125,s3.35980770686750052078650696785189211368560791015625,s-4.0869256314789712547508315765298902988433837890625,s317
130_126,s2.76445776237699458732777202385477721691131591796875,s-6.98027138024312687747396921622566878795623779296875,s64
130_127,s-3.21838315013008280374151581781916320323944091796875,s1.148192642583659495159054131363518536090850830078125,s141
130_128,s4.4770209366169577691607628366909921169281005859375,s2.289253756496592462355010866303928196430206298828125,s260
130_129,s-5.18216685164259249773976989672519266605377197265625,s3.68405517461614095964250736869871616363525390625,s195
131_0,s0,s0,s0
131_1,s-2.0595815229944900437430987949483096599578857421875,s-0.368044829590915167916165273709339089691638946533203125,s41
131_2,s-0.52430351119699125650441828838665969669818878173828125,s-2.611481815188958055529155899421311914920806884765625,s21
131_3,s0.01027116629831808895800815406573747168295085430145263671875,s2.165167861479919242384539757040329277515411376953125,s344
131_4,s1.4833104255771087931492502320907078683376312255859375,s-1.356213039591525504334867946454323828220367431640625,s165
131_5,s-0.348277745733250487791821115024504251778125762939453125,s-0.6916187528708859222348337425501085817813873291015625,s261
131_6,s-0.57327501325842000756694005758618004620075225830078125,s0.37666521694833920985701070094364695250988006591796875,s158
131_7,s-1.199832325580760805650015754508785903453826904296875,s-0.65080772135335818173729194313636980950832366943359375,s141
131_8,s-1.971303880275458997317628018208779394626617431640625,s-1.878646180349575534052064540446735918521881103515625,s73
131_9,s-1.532213856784441663450024861958809196949005126953125,s1.6050825522280385282414272296591661870479583740234375,s238
131_10,s-0.50772262521152067282770303791039623320102691650390625,s0.81142452027298628269846858529490418732166290283203125,s308
131_11,s0.364868036244329119188734011913766153156757354736328125,s-1.7750056650093897214759408598183654248714447021484375,s71
131_12,s0.325683254249261755486344327437109313905239105224609375,s4.00755760990212106520402812748216092586517333984375,s117
131_13,s-2.30859474659558916442847475991584360599517822265625,s0.86186912058028941618914586797473020851612091064453125,s22
131_14,s0.78484444443046663675289664752199314534664154052734375,s3.5580588174078418006729407352395355701446533203125,s346
131_15,s-2.581785336723378510015436404501087963581085205078125,s3.673779319513756025372686053742654621601104736328125,s94
131_16,s-1.5013691430433555584755822565057314932346343994140625,s3.02217568689359605826894039637409150600433349609375,s286
131_17,s1.806156104453048527602732065133750438690185546875,s2.83322929595592487572730533429421484470367431640625,s260
131_18,s0.83103011122597958415525454256567172706127166748046875,s1.98444724155981422342165387817658483982086181640625,s159
131_19,s3.13251069708760265797309330082498490810394287109375,s-0.1503860365488115802268254128648550249636173248291015625,s277
131_20,s-4.3193156033979800412225813488475978374481201171875,s0.75416684170159886679840610668179579079151153564453125,s102
131_21,s2.5805569757010875520109038916416466236114501953125,s-1.5090134520684481689301037476980127394199371337890625,s119
131_22,s2.22126891897493283778430850361473858356475830078125,s0.54561409419583173363577088821330107748508453369140625,s327
131_23,s-1.86926134029900392619083504541777074337005615234375,s-1.012210598907437475446613461826927959918975830078125,s112
131_24,s-3.727853884708142828685595304705202579498291015625,s0.173582472268522691738468211042345501482486724853515625,s29
131_25,s1.1718631012425519966058118370710872113704681396484375,s0.79323407887149033346219084705808199942111968994140625,s155
131_26,s-1.53845200051947106345551219419576227664947509765625,s-3.7791829477090477240608379361219704151153564453125,s26
131_27,s1.7221011017519389785235262024798430502414703369140625,s1.83366007078861859014295987435616552829742431640625,s305
131_28,s0.766311697745900577416477972292341291904449462890625,s-0.9400567826555443762259756113053299486637115478515625,s180
131_29,s-1.813125444906199756900377906276844441890716552734375,s4.5863522515625145814510688069276511669158935546875,s269
131_30,s1.651871613088392365398249239660799503326416015625,s1.2916521032926640000226825577556155622005462646484375,s102
131_31,s4.4619920111973812026917585171759128570556640625,s-0.2516668249525029210644788690842688083648681640625,s331
131_32,s-3.123535413727423826202311829547397792339324951171875,s0.65430438425496884047305456988397054374217987060546875,s159
131_33,s-0.576428718852620480816995041095651686191558837890625,s-1.750583638869934066661926408414728939533233642578125,s4
131_34,s-3.501733964551109412610685467370785772800445556640625,s5.2915002193266076346844783984124660491943359375,s346
131_35,s-1.8946872279327944266213989976677112281322479248046875,s0.2684543998503039485825638621463440358638763427734375,s217
131_36,s3.479699977942243283024481570464558899402618408203125,s4.1198547574534405413260174100287258625030517578125,s200
131_37,s-0.417835226180803542828101626582792960107326507568359375,s1.9812852144627985939706604767707176506519317626953125,s28
131_38,s3.570471159923842119354731039493344724178314208984375,s1.221919209047075849383645618217997252941131591796875,s106
131_39,s4.48627320070267909812855577911250293254852294921875,s2.811153610848514450282209509168751537799835205078125,s185
131_40,s4.10566640887772837942293335800059139728546142578125,s4.4447996801024469704088915023021399974822998046875,s320
131_41,s2.01058902405309058991633719415403902530670166015625,s4.7404991750580762754907482303678989410400390625,s94
131_42,s4.1734663798754301211602069088257849216461181640625,s-1.636319771151537150188914893078617751598358154296875,s153
131_43,s2.10787511119274117987743011326529085636138916015625,s-0.424083900030539862058276412426494061946868896484375,s89
131_44,s0.45345558700286481279562167401309125125408172607421875,s-3.447040158924192354561455431394279003143310546875,s243
131_45,s-4.12421623163887485219447626150213181972503662109375,s1.439884173745716200443212073878385126590728759765625,s49
131_46,s-2.43680423390123923610417477902956306934356689453125,s3.3145545728634235871368218795396387577056884765625,s197
131_47,s-5.73196319163486744940882999799214303493499755859375,s3.61937091615543149458744665025733411312103271484375,s319
131_48,s0.63386061728765896727821882450371049344539642333984375,s2.940924703131159834157415389199741184711456298828125,s201
131_49,s-3.100208808450146680257830666960217058658599853515625,s-0.62483154713145550029906871714047156274318695068359375,s322
131_50,s-5.9698088289787261118135575088672339916229248046875,s1.0742368952345178190199703749385662376880645751953125,s80
131_51,s-2.59021294541317903536992162116803228855133056640625,s2.4941870333932314451885758899152278900146484375,s170
131_52,s0.94751389845808298151297321965103037655353546142578125,s6.73313811497312286746819154359400272369384765625,s244
131_53,s9.4291590321458702561585596413351595401763916015625,s0.421100605242371750502883287481381557881832122802734375,s158
131_54,s1.3677875670300132515677660194342024624347686767578125,s-4.18068088737764664841733974753879010677337646484375,s1
131_55,s3.11484275461114190619582586805336177349090576171875,s0.55730574434673496586611918246489949524402618408203125,s134
131_56,s2.837103797307303221231222778442315757274627685546875,s2.414223633927405909815888662706129252910614013671875,s228
131_57,s-7.585885051087711161699189688079059123992919921875,s-5.173423707425317985553192556835711002349853515625,s125
131_58,s0.467739072425305379976379072104464285075664520263671875,s-2.685003696811900208984980054083280265331268310546875,s298
131_59,s-5.54181512296142830820144808967597782611846923828125,s2.130588732398038143145413414458744227886199951171875,s334
131_60,s-2.199939562184084707041620276868343353271484375,s-3.569049959609865485532509410404600203037261962890625,s116
131_61,s-1.3618872833956243706410305094323121011257171630859375,s-4.41253929238370545817815582267940044403076171875,s94
131_62,s4.0220332834695273760416966979391872882843017578125,s-3.468867141005855803115309754502959549427032470703125,s156
131_63,s-6.012617575804153347007741103880107402801513671875,s-5.1370695769341825354104003054089844226837158203125,s259
131_64,s4.23191019223253306336118839681148529052734375,s-2.281209822711649071180772807565517723560333251953125,s194
131_65,s3.65556498301427978958599851466715335845947265625,s2.877298796049291951248960685916244983673095703125,s312
131_66,s2.12264173097473918261357539449818432331085205078125,s3.517859500603587097344870926463045179843902587890625,s102
131_67,s6.022626004110435360416886396706104278564453125,s-3.0388620363713929606319652521051466464996337890625,s311
131_68,s5.53453210471193646213805550360120832920074462890625,s-0.72337457913939740006270540106925182044506072998046875,s293
131_69,s0.45648436471579767470529986894689500331878662109375,s0.78725972846938263582927675088285468518733978271484375,s193
131_70,s9.8685150988230958546409965492784976959228515625,s-7.7531912648694234491131282993592321872711181640625,s10
131_71,s0.60299790413407772238230108996503986418247222900390625,s4.77651319692808318251309174229390919208526611328125,s107
131_72,s-9.7085613938845529702348358114250004291534423828125,s6.06704903938105655214485523174516856670379638671875,s278
131_73,s1.4194985599993439340238410295569337904453277587890625,s-6.57686651812013423068492556922137737274169921875,s211
131_74,s0.7125899095238243940997335812426172196865081787109375,s-5.10645076090225114029408359783701598644256591796875,s274
131_75,s-1.7665575060856484324034454402863048017024993896484375,s-6.36438924761364166471366843325085937976837158203125,s169
131_76,s-1.4635511522909185888607908054837025701999664306640625,s-2.04988375614530671242619064287282526493072509765625,s177
131_77,s6.25554610233503805005739195621572434902191162109375,s-3.8845757094202415515837856219150125980377197265625,s250
131_78,s1.9707079400637919075478521335753612220287322998046875,s-2.462767540485593098509298215503804385662078857421875,s103
131_79,s2.033555198181453693706544072483666241168975830078125,s-1.14592226047076284345394014962948858737945556640625,s310
131_80,s-7.65406921154437913656920500216074287891387939453125,s-2.564779399035224560776669022743590176105499267578125,s261
131_81,s-1.25619824920867717565897692111320793628692626953125,s-5.2204354768101079997677516075782477855682373046875,s66
131_82,s-7.86866635015079030068818610743619501590728759765625,s-1.117085675688490820078868637210689485073089599609375,s96
131_83,s-4.73161721949349800553363820654340088367462158203125,s3.553623064479587423392104028607718646526336669921875,s315
131_84,s7.327609989496810527498382725752890110015869140625,s-4.16532846630333875026508394512347877025604248046875,s20
131_85,s-1.6302810828769620510314553030184470117092132568359375,s3.5072794665427533544743710081093013286590576171875,s51
131_86,s-2.884205197173403067978370017954148352146148681640625,s-2.22943508071641449674871182651259005069732666015625,s102
131_87,s-0.68487951948260594736694883977179415524005889892578125,s-6.649030481617277388295406126417219638824462890625,s265
131_88,s2.0142927742208485142327845096588134765625,s5.5001971089506707102145810495130717754364013671875,s100
131_89,s3.276762954064359245620607907767407596111297607421875,s-7.563731791711543195333433686755597591400146484375,s56
131_90,s-5.358337412307488278884193277917802333831787109375,s-2.68581123848088054728577844798564910888671875,s299
131_91,s6.16175806327888242464041468338109552860260009765625,s-6.44007909685617363493292941711843013763427734375,s291
131_92,s2.250807388155314558986219708458520472049713134765625,s-3.632982630221822883953564087278209626674652099609375,s263
131_93,s-1.6228016923807200289076035915059037506580352783203125,s0.85678420823234413550295585082494653761386871337890625,s38
131_94,s4.86427891698595971092800027690827846527099609375,s6.3244028634047086967484574415720999240875244140625,s150
131_95,s-5.84457166716935017092282578232698142528533935546875,s-3.112222899503618744887489810935221612453460693359375,s76
131_96,s3.38228611045276039703821879811584949493408203125,s6.6328470231309228921645626542158424854278564453125,s336
131_97,s-0.400652218555477890316041111873346380889415740966796875,s2.73040106751472677615311113186180591583251953125,s339
131_98,s-6.4827122599059467944471180089749395847320556640625,s-2.209363571476873122634287938126362860202789306640625,s328
131_99,s-3.6250009856091036652969705755822360515594482421875,s-3.9273955499156354420620118617080152034759521484375,s198
131_100,s-1.330593995654002714701391596463508903980255126953125,s-1.405207346186942540811060098349116742610931396484375,s203
131_101,s0.277379764177782595080401506493217311799526214599609375,s-4.0753050040415654819980773027054965496063232421875,s279
131_102,s1.04449649029811997280603463877923786640167236328125,s-0.43131988720864866682092042537988163530826568603515625,s323
131_103,s-4.12392097789396228080249784397892653942108154296875,s-4.28348778288818099468926448025740683078765869140625,s20
131_104,s3.99518335169190041966658100136555731296539306640625,s2.11588439356484681042047668597660958766937255859375,s143
131_105,s5.39908331795098650474074020166881382465362548828125,s3.5686923292181109701459718053229153156280517578125,s307
131_106,s3.082781321660980733412316112662665545940399169921875,s-0.773235587878579710974236149922944605350494384765625,s202
131_107,s7.12271768086584966539476226898841559886932373046875,s1.225163855302017879012055345810949802398681640625,s296
131_108,s-0.89256619695130290370599368543480522930622100830078125,s5.1549579810585495209807049832306802272796630859375,s351
131_109,s-0.66216178797890712370843857570434920489788055419921875,s-4.1367510196455299364970414899289608001708984375,s306
131_110,s-3.545461649306917539803407635190524160861968994140625,s4.32792818940598689181342706433497369289398193359375,s49
131_111,s12.457358921378453686656939680688083171844482421875,s-6.38419689520039224106540132197551429271697998046875,s236
131_112,s1.8041349828732895499427968388772569596767425537109375,s8.15134895877404375141850323416292667388916015625,s106
131_113,s-4.66222461840520363551831906079314649105072021484375,s2.542218718841715574541240130201913416385650634765625,s345
131_114,s3.10483053943311659850223804824054241180419921875,s-1.8917889221431776203274921499541960656642913818359375,s302
131_115,s-2.090116196352303834515851121977902948856353759765625,s-8.606843659857130290902205160818994045257568359375,s263
131_116,s-0.8543454570808879378063238618778996169567108154296875,s3.85172889750584346302275662310421466827392578125,s2
131_117,s2.460153692922029566858554971986450254917144775390625,s-17.1455139919800529924032161943614482879638671875,s95
131_118,s-1.9987895486593831861910075531341135501861572265625,s5.9016464332737683662344352342188358306884765625,s341
131_119,s3.74963020805172586591424988000653684139251708984375,s5.4342957084139396073396710562519729137420654296875,s6
131_120,s-5.568238903183615917669158079661428928375244140625,s5.93284163033199973824594053439795970916748046875,s291
131_121,s-1.5291102442664239458025576823274604976177215576171875,s2.52766805845701458821395135601051151752471923828125,s210
131_122,s-3.617660750462202923216636918368749320507049560546875,s-1.2341040046125824058975695152184925973415374755859375,s115
131_123,s4.27661945728406234223939463845454156398773193359375,s0.48016394413118723694111622535274364054203033447265625,s298
131_124,s8.5578646323810456664205048582516610622406005859375,s-4.913704824690597661174251697957515716552734375,s256
131_125,s0.896257087617386094535731899668462574481964111328125,s5.652296727982044188820509589277207851409912109375,s274
131_126,s-0.2049002272717953820890812721700058318674564361572265625,s-5.79399679253072985574135600472800433635711669921875,s256
131_127,s2.727637882088041809680589722120203077793121337890625,s-2.404334133304860898761035059578716754913330078125,s247
131_128,s-4.0790773481602276007151886005885899066925048828125,s3.23489430622497931011594118899665772914886474609375,s211
131_129,s1.617232202363530380040401723817922174930572509765625,s10.8433315839761377219474525190889835357666015625,s340
131_130,s-4.145262179432574356496843392960727214813232421875,s-2.784281800108529214554664577008225023746490478515625,s1
132_0,s0,s0,s0
132_1,s-0.553438788786579483058858386357314884662628173828125,s-0.339584983080131852517524748691357672214508056640625,s109
132_2,s-0.30501314838371962334662157445563934743404388427734375,s1.7423478265784326790566183262853883206844329833984375,s203
132_3,s1.144439474469449269378173994482494890689849853515625,s-0.92493048558941259873478202280239202082157135009765625,s123
132_4,s-0.2357736223404140740722567670673015527427196502685546875,s-2.05624299466868620811510481871664524078369140625,s137
132_5,s1.380708525422296606421923570451326668262481689453125,s0.90048895561762287709228758103563450276851654052734375,s86
132_6,s-2.677098160000941362568482873030006885528564453125,s-1.25877385942192887569035519845783710479736328125,s240
132_7,s0.65271390433497533667406287349876947700977325439453125,s-0.57494921996156966859103931710706092417240142822265625,s91
132_8,s1.660076573756217754862518631853163242340087890625,s-0.44355511719824447514071152909309603273868560791015625,s13
132_9,s-0.94441828366550406581581000864389352500438690185546875,s0.410610258638350045234943763716728426516056060791015625,s174
132_10,s2.738272887633883101443643681704998016357421875,s-0.2446730560710243806976649239004473201930522918701171875,s269
132_11,s1.003515686331555745169907822855748236179351806640625,s0.428024220599290183830731848502182401716709136962890625,s186
132_12,s-1.8117423524320950267707530656480230391025543212890625,s-1.08516816549567263194830957218073308467864990234375,s347
132_13,s0.9772426884786027390106255552382208406925201416015625,s1.60337373038050401419241097755730152130126953125,s140
132_14,s0.07340317579089405963799208620912395417690277099609375,s4.189971050264762908454940770752727985382080078125,s197
132_15,s-1.89569108277077447155534173361957073211669921875,s-3.0026979981307935219092541956342756748199462890625,s145
132_16,s-0.411012533326254592136450582984252832829952239990234375,s-3.107628247828390755103100673295557498931884765625,s169
132_17,s-0.392177974582171628981086541898548603057861328125,s0.60286253164762992895475690602324903011322021484375,s39
132_18,s-0.70132202059322901188664900473668240010738372802734375,s2.044762830583338075740584827144630253314971923828125,s346
132_19,s-1.598071499317843091603208449669182300567626953125,s1.6465904151145227540808946287143044173717498779296875,s159
132_20,s-3.150133394866607705608885225956328213214874267578125,s2.030770002807801066779802567907609045505523681640625,s183
132_21,s0.61831445049706867944649957280489616096019744873046875,s-2.265165899334610433157877196208573877811431884765625,s199
132_22,s-3.34678232041101342275624119793064892292022705078125,s0.180365686660549140452047822691383771598339080810546875,s330
132_23,s-2.753767859456656363903448436758480966091156005859375,s-0.361046175437353566994858056204975582659244537353515625,s344
132_24,s4.79254852158762645331080420874059200286865234375,s-5.453825518850155873451512889005243778228759765625,s233
132_25,s0.42365178242249623696835669761640019714832305908203125,s-5.931350557925185285057523287832736968994140625,s0
132_26,s2.00857718860650091841080211452208459377288818359375,s-2.24956906122592048546948717557825148105621337890625,s235
132_27,s-2.588546075178430161400910947122611105442047119140625,s-2.19704501103611438139751044218428432941436767578125,s301
132_28,s-3.5734260024455135607013289700262248516082763671875,s-0.514316089973551271441465360112488269805908203125,s177
132_29,s-0.342091477375972063956766078263171948492527008056640625,s-1.4092697097451487575625606041285209357738494873046875,s51
132_30,s-2.11651138249359060949927879846654832363128662109375,s2.30483541595692908998671555309556424617767333984375,s77
132_31,s-1.6447637139647659498820075896219350397586822509765625,s3.864887428780411138262707027024589478969573974609375,s85
132_32,s-4.39282728857245086118155086296610534191131591796875,s-0.382475340949279318802922489339835010468959808349609375,s42
132_33,s1.274565825327374835040927791851572692394256591796875,s7.84387337683102714436245150864124298095703125,s205
132_34,s1.3410735523146655179260733348201029002666473388671875,s-3.49371815324950940606640870100818574428558349609375,s291
132_35,s2.331226839932437400193521170876920223236083984375,s-0.96031205056856716595348189002834260463714599609375,s146
132_36,s2.685788351225117054354996071197092533111572265625,s-3.989370942476645698349102531210519373416900634765625,s63
132_37,s-2.37982984042850631567489472217857837677001953125,s0.61873760891503337688845931552350521087646484375,s341
132_38,s-2.7234067884528005976108033792115747928619384765625,s3.251706987791690206535122342756949365139007568359375,s48
132_39,s4.417776324438808188688199152238667011260986328125,s-3.32739258032275220244855518103577196598052978515625,s149
132_40,s-2.45828449370051327349528946797363460063934326171875,s5.9702166618339678194615771644748747348785400390625,s58
132_41,s-3.38904350286679179049542653956450521945953369140625,s4.46393490434256623444753131479956209659576416015625,s90
132_42,s5.365237616319735280967506696470081806182861328125,s-3.0733855046087956708333877031691372394561767578125,s302
132_43,s3.169627879045786134071249762200750410556793212890625,s-1.7308805864023717457911288875038735568523406982421875,s105
132_44,s8.08870014896022127004471258260309696197509765625,s-5.6206620185921654098137878463603556156158447265625,s332
132_45,s0.66614139862178645135060151005745865404605865478515625,s3.9602179074782899448337047942914068698883056640625,s194
132_46,s-0.957292181287777932396920732571743428707122802734375,s5.1466706267834094745694528683088719844818115234375,s128
132_47,s-5.39363164710026143922050323453731834888458251953125,s0.27875108155653893771130924505996517837047576904296875,s177
132_48,s0.34761327409417586142836853468907065689563751220703125,s2.198739685094797113862341575440950691699981689453125,s24
132_49,s-1.003700047487468882678740556002594530582427978515625,s-3.9403797410430030367933795787394046783447265625,s237
132_50,s2.949160146011676086885699987760744988918304443359375,s3.401580545467769223222376240300945937633514404296875,s291
132_51,s3.44398169903393647217626494239084422588348388671875,s-2.419670230143691203039679749053902924060821533203125,s185
132_52,s-4.31046601832616094185368638136424124240875244140625,s-9.08566479391610215543551021255552768707275390625,s79
132_53,s1.9363483806858017288732298766262829303741455078125,s1.1469610311502729249610865736030973494052886962890625,s61
132_54,s6.674885157377275390899740159511566162109375,s0.58054280986749928761270211907685734331607818603515625,s211
132_55,s1.08008764801795553722740805824287235736846923828125,s2.738316055737539667092050876817665994167327880859375,s267
132_56,s-0.399666645905402184713040014685248024761676788330078125,s3.219165224197824581864324500202201306819915771484375,s97
132_57,s-3.321033149474175161230959929525852203369140625,s-2.406860541140336096077589900232851505279541015625,s188
132_58,s-1.17606746449079135885540381423197686672210693359375,s-5.1222934814717735463318604161031544208526611328125,s298
132_59,s-0.99530839945201610152736293457564897835254669189453125,s-2.597304740732174099804296929505653679370880126953125,s92
132_60,s-2.125390824298612368892236190731637179851531982421875,s-0.283207016072898998260143343941308557987213134765625,s358
132_61,s-9.2071502134688270047035985044203698635101318359375,s-3.173944281648930942907327334978617727756500244140625,s357
132_62,s-8.5553677875087554838273717905394732952117919921875,s9.1043506767881563490618646028451621532440185546875,s311
132_63,s2.1516613819812420160815236158668994903564453125,s2.319525913506691239263091119937598705291748046875,s291
132_64,s3.3706565493600013638797463499940931797027587890625,s1.9295367483884813264438662372413091361522674560546875,s75
132_65,s2.85158630281332392542026354931294918060302734375,s0.543980867927695843633273398154415190219879150390625,s270
132_66,s-2.392706131643474787296099748346023261547088623046875,s4.92198562684142615353266592137515544891357421875,s344
132_67,s4.44954173141658504420092867803759872913360595703125,s0.854828920397152192123257918865419924259185791015625,s89
132_68,s-3.4029152990412629975480740540660917758941650390625,s1.0417463440367604743386209520394913852214813232421875,s17
132_69,s-4.22233417133190425118982602725736796855926513671875,s-1.5544440358856863593217667585122399032115936279296875,s23
132_70,s-4.31843809207441520214842967106960713863372802734375,s1.19001303191453988716830281191505491733551025390625,s311
132_71,s2.381209850605771283227340973098762333393096923828125,s-4.58470382594446590474035474471747875213623046875,s146
132_72,s2.7364908124479967455044970847666263580322265625,s-2.789380866964780381067612324841320514678955078125,s171
132_73,s4.02238312552675925104495036066509783267974853515625,s-0.238538873163745390737489060484222136437892913818359375,s171
132_74,s-7.95230134866706972474048598087392747402191162109375,s-1.9137757418959349120513024899992160499095916748046875,s262
132_75,s1.5413542222747420584738620163989253342151641845703125,s-1.5358743038200561858985793151077814400196075439453125,s158
132_76,s1.486596222925581134433059560251422226428985595703125,s3.468867091912262168307279353030025959014892578125,s332
132_77,s0.55412259958449616714659669014508835971355438232421875,s-3.755712986979517165053721328149549663066864013671875,s351
132_78,s3.651210146534973777221466662012971937656402587890625,s4.86524200352389168955369314062409102916717529296875,s124
132_79,s-1.1956354938719229163979207442025654017925262451171875,s8.2933943214120073861295168171636760234832763671875,s245
132_80,s-1.012348100013725993306934469728730618953704833984375,s-1.586213114316084027421993596362881362438201904296875,s21
132_81,s-3.33900948500390537532211965299211442470550537109375,s-4.7271057022844882311574110644869506359100341796875,s140
132_82,s-0.56642365616837742070543981753871776163578033447265625,s4.00981980399450321783660911023616790771484375,s5
132_83,s6.45173375731550979850226212874986231327056884765625,s-11.189664968314531279247603379189968109130859375,s313
132_84,s0.68996152958079459693863100255839526653289794921875,s5.04834696775167390825345137272961437702178955078125,s181
132_85,s0.28554947938626418224572489634738303720951080322265625,s-1.7992619316152513864182083125342614948749542236328125,s311
132_86,s6.1031948632933055165494806715287268161773681640625,s0.01316248665953932868444287151987737161107361316680908203125,s343
132_87,s5.797680276382532582601925241760909557342529296875,s-1.317221237932200583742314847768284380435943603515625,s340
132_88,s-2.906489791247885090541558383847586810588836669921875,s-6.14473446510345855386958646704442799091339111328125,s70
132_89,s-4.95797181998567904059882494038902223110198974609375,s-4.1879623676833492851301343762315809726715087890625,s9
132_90,s3.35592997608819842980665271170437335968017578125,s-3.62556202053742904212185749202035367488861083984375,s139
132_91,s-3.41181454891004154461597863701172173023223876953125,s-1.6872585348376476499510090434341691434383392333984375,s244
132_92,s-4.9517217383817762055286948452703654766082763671875,s3.051924098068341972833650288521312177181243896484375,s46
132_93,s3.8295415895649309589998665614984929561614990234375,s1.533002136817438465499208177789114415645599365234375,s296
132_94,s-2.38322229978364230618126384797506034374237060546875,s2.8427464945262261863945241202600300312042236328125,s333
132_95,s-3.7769200549037034164712167694233357906341552734375,s6.43806178796940198338916161446832120418548583984375,s213
132_96,s4.91759416767558210636934745707549154758453369140625,s4.1255157230178784999452545889653265476226806640625,s29
132_97,s1.8416060210099391980520522338338196277618408203125,s5.78147474574183117823622524156235158443450927734375,s79
132_98,s-2.106811615781681634729238794534467160701751708984375,s-6.41491905494822756139683406217955052852630615234375,s186
132_99,s-5.01013208946581922731411395943723618984222412109375,s1.5276106383642773511866153057781048119068145751953125,s49
132_100,s-7.73975729282090174621089317952282726764678955078125,s8.2990206439244129654753123759292066097259521484375,s205
132_101,s-5.01382779426628122365627859835512936115264892578125,s-1.0318571599747137224056814375217072665691375732421875,s127
132_102,s2.999003956520345237635183366364799439907073974609375,s8.85343667084175223180864122696220874786376953125,s231
132_103,s-3.822361058994298677049528123461641371250152587890625,s5.38569711046556509614902097382582724094390869140625,s115
132_104,s4.84154106086619773208212791359983384609222412109375,s-0.584439459381169257312649278901517391204833984375,s4
132_105,s-3.01156137062611151122837327420711517333984375,s-3.4214915866794779475412724423222243785858154296875,s218
132_106,s1.9766326916647816158700834421324543654918670654296875,s1.8047786186141185904574513187981210649013519287109375,s37
132_107,s-8.34883693921496927714542835019528865814208984375,s1.92747915258115032344221617677249014377593994140625,s113
132_108,s5.0458919266446145002191769890487194061279296875,s0.95104524548263535965730852694832719862461090087890625,s257
132_109,s10.533394982977821285885511315427720546722412109375,s5.4414903687538274112966973916627466678619384765625,s292
132_110,s-3.90098443885246748408235362148843705654144287109375,s-3.942874939393605782100848955451510846614837646484375,s42
132_111,s-0.40995319095303361933702035457827150821685791015625,s-7.2591552376988470740570846828632056713104248046875,s79
132_112,s-1.5570965617894270138776846579276025295257568359375,s6.4989737854330087429843842983245849609375,s88
132_113,s3.547260038152452832349581512971781194210052490234375,s5.8733114033962277034106591599993407726287841796875,s356
132_114,s1.26985298303173888001538216485641896724700927734375,s-4.3507035492181298508285181014798581600189208984375,s215
132_115,s-7.76549886727269722541677765548229217529296875,s6.3411425241229455451730245840735733509063720703125,s169
132_116,s2.1767499535680254751923712319694459438323974609375,s0.761091322475241138789670003461651504039764404296875,s222
132_117,s3.019528714057546192606196200358681380748748779296875,s-1.0584135336065265686755765273119322955608367919921875,s293
132_118,s-0.53834633540577592203391077418928034603595733642578125,s-5.834445492019852963494486175477504730224609375,s219
132_119,s-2.267415352454169141793727249023504555225372314453125,s-4.2881698483507317831708860467188060283660888671875,s247
132_120,s4.53487136553572867114780819974839687347412109375,s-4.19568817644716407500027344212867319583892822265625,s196
132_121,s-1.499452645365278780076323528192006051540374755859375,s0.01560587439652439713244636010358590283431112766265869140625,s344
132_122,s-3.3073764812808388313669638591818511486053466796875,s8.23574697167283176213459228165447711944580078125,s281
132_123,s0.41418054096828083032733047730289399623870849609375,s-4.48824462726390027711431685020215809345245361328125,s243
132_124,s5.85463241064023609538935488671995699405670166015625,s2.7758613401820095845096147968433797359466552734375,s314
132_125,s6.5080773432834160274751411634497344493865966796875,s5.43996839121225317370544871664606034755706787109375,s32
132_126,s4.5487403301678295264309781487099826335906982421875,s-1.680154564097926961352413854910992085933685302734375,s133
132_127,s-3.590336917415224871064083345117978751659393310546875,s3.011074915019010145300626390962861478328704833984375,s8
132_128,s3.03821205309794617477336942101828753948211669921875,s-12.6805280734920859941894377698190510272979736328125,s141
132_129,s-4.838844219026469772870768792927265167236328125,s4.75652706931873137108368609915487468242645263671875,s6
132_130,s0.115588842857442697376058049485436640679836273193359375,s7.48667437225600718164741920190863311290740966796875,s69
132_131,s-4.9249973947035794452631307649426162242889404296875,s2.562973111168035611484583569108508527278900146484375,s239
133_0,s0,s0,s0
133_1,s0.0227095606096947739971358970478831906802952289581298828125,s1.1170468755377169767228906493983231484889984130859375,s19
133_2,s-2.276781847847143769314470773679204285144805908203125,s0.1477743135852351008541205601432011462748050689697265625,s201
133_3,s-1.47289956297646629224118441925384104251861572265625,s-0.391914165309698747652333850055583752691745758056640625,s311
133_4,s-1.2163028141165261875045189299271441996097564697265625,s0.73003142320753300342772718067863024771213531494140625,s157
133_5,s0.5335224273001639705427123772096820175647735595703125,s-1.2827279286789898815612787075224332511425018310546875,s61
133_6,s2.972605956578907804299660710967145860195159912109375,s2.13867091759923066973669847357086837291717529296875,s94
